Session,Date,Treatment,Protocol,Stage,dayspost,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold
140,6/7/2024 15:56,CCD,AMN,PRE,0,C,DW 284,7.1,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
141,6/7/2024 15:56,CCD,AMN,PRE,0,I,DW 284,5.3,Detection,Ramp,Auto,52.35,60,6,5,OFF,1.2,0.1,0
142,6/7/2024 15:57,CCD,AMN,PRE,0,I,DW 284,6.4,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
143,6/7/2024 15:57,CCD,AMN,PRE,0,I,DW 284,2.4,Detection,Ramp,Auto,24.06,60,6,5,OFF,1.2,0.1,0
144,6/7/2024 15:57,CCD,AMN,PRE,0,I,DW 284,2.8,Detection,Ramp,Auto,28.72,60,6,5,OFF,1.2,0.1,0
145,6/7/2024 15:58,CCD,AMN,PRE,0,I,DW 284,3.5,Detection,Ramp,Auto,35.71,60,6,5,OFF,1.2,0.1,0
147,6/7/2024 16:06,CCD,AMN,PRE,0,C,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
148,6/7/2024 16:06,CCD,AMN,PRE,0,C,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
149,6/7/2024 16:06,CCD,AMN,PRE,0,C,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
150,6/7/2024 16:07,CCD,AMN,PRE,0,C,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
151,6/7/2024 16:07,CCD,AMN,PRE,0,C,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
152,6/7/2024 16:07,CCD,AMN,PRE,0,C,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
154,6/7/2024 16:08,CCD,AMN,PRE,0,I,DW 283,4.4,Detection,Ramp,Auto,44.36,60,6,5,OFF,1.2,0.1,0
155,6/7/2024 16:08,CCD,AMN,PRE,0,I,DW 283,2.4,Detection,Ramp,Auto,24.06,60,6,5,OFF,1.2,0.1,0
156,6/7/2024 16:09,CCD,AMN,PRE,0,I,DW 283,3,Detection,Ramp,Auto,30.05,60,6,5,OFF,1.2,0.1,0
157,6/7/2024 16:09,CCD,AMN,PRE,0,I,DW 283,6.7,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
158,6/7/2024 16:09,CCD,AMN,PRE,0,I,DW 283,4.5,Detection,Ramp,Auto,45.03,60,6,5,OFF,1.2,0.1,0
159,6/7/2024 16:09,CCD,AMN,PRE,0,I,DW 283,6.2,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
160,6/7/2024 16:10,CCD,AMN,PRE,0,I,DW 283,3.6,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
161,6/7/2024 16:10,CCD,AMN,PRE,0,I,DW 283,4.4,Detection,Ramp,Auto,42.03,60,6,5,OFF,1.2,0.1,0
162,6/7/2024 16:10,CCD,AMN,PRE,0,I,DW 283,5.1,Detection,Ramp,Auto,50.68,60,6,5,OFF,1.2,0.1,0
163,6/7/2024 16:11,CCD,AMN,PRE,0,I,DW 283,5.3,Detection,Ramp,Auto,52.35,60,6,5,OFF,1.2,0.1,0
165,6/11/2024 15:10,CCD,AMN,POST,4,I,DW 283,6.3,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
166,6/11/2024 15:10,CCD,AMN,POST,4,I,DW 283,5.2,Detection,Ramp,Auto,51.68,60,6,5,OFF,1.2,0.1,0
167,6/11/2024 15:10,CCD,AMN,POST,4,I,DW 283,4.1,Detection,Ramp,Auto,41.36,60,6,5,OFF,1.2,0.1,0
168,6/11/2024 15:11,CCD,AMN,POST,4,I,DW 283,5,Detection,Ramp,Auto,49.02,60,6,5,OFF,1.2,0.1,0
169,6/11/2024 15:11,CCD,AMN,POST,4,I,DW 283,4.9,Detection,Ramp,Auto,49.35,60,6,5,OFF,1.2,0.1,0
170,6/11/2024 15:11,CCD,AMN,POST,4,I,DW 283,3.7,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
171,6/11/2024 15:12,CCD,AMN,POST,4,I,DW 283,4.8,Detection,Ramp,Auto,47.35,60,6,5,OFF,1.2,0.1,0
172,6/11/2024 15:12,CCD,AMN,POST,4,I,DW 283,2.8,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
173,6/11/2024 15:12,CCD,AMN,POST,4,I,DW 283,4,Detection,Ramp,Auto,39.7,60,6,5,OFF,1.2,0.1,0
174,6/11/2024 15:12,CCD,AMN,POST,4,I,DW 283,4.9,Detection,Ramp,Auto,49.68,60,6,5,OFF,1.2,0.1,0
175,6/11/2024 15:13,CCD,AMN,POST,4,C,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
177,6/11/2024 15:14,CCD,AMN,POST,4,C,DW 283,6.6,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
178,6/11/2024 15:14,CCD,AMN,POST,4,C,DW 283,4.5,Detection,Ramp,Auto,45.36,60,6,5,OFF,1.2,0.1,0
179,6/11/2024 15:14,CCD,AMN,POST,4,C,DW 283,7.1,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
180,6/11/2024 15:14,CCD,AMN,POST,4,C,DW 283,4.5,Detection,Ramp,Auto,44.36,60,6,5,OFF,1.2,0.1,0
181,6/11/2024 15:15,CCD,AMN,POST,4,C,DW 283,6.9,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
183,6/11/2024 15:15,CCD,AMN,POST,4,C,DW 283,3,Detection,Ramp,Auto,30.05,60,6,5,OFF,1.2,0.1,0
184,6/11/2024 15:15,CCD,AMN,POST,4,C,DW 283,4.6,Detection,Ramp,Auto,46.02,60,6,5,OFF,1.2,0.1,0
186,6/12/2024 20:18,CCD,AMN,TEST,5,C,DW 283,6.3,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
187,6/12/2024 20:19,CCD,AMN,TEST,5,C,DW 283,2.8,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
188,6/12/2024 20:23,CCD,AMN,TEST,5,C,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
189,6/12/2024 20:29,CCD,AMN,TEST,5,C,DW 283,1.1,Detection,Ramp,Auto,11.41,60,6,5,OFF,1.2,0.1,0
190,6/12/2024 20:30,CCD,AMN,TEST,5,C,DW 283,7,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
191,6/12/2024 20:30,CCD,AMN,TEST,5,C,DW 283,3.3,Detection,Ramp,Auto,32.38,60,6,5,OFF,1.2,0.1,0
192,6/12/2024 20:31,CCD,AMN,TEST,5,C,DW 283,4.2,Detection,Ramp,Auto,41.7,60,6,5,OFF,1.2,0.1,0
193,6/12/2024 20:36,CCD,AMN,TEST,5,C,DW 283,4.2,Detection,Ramp,Auto,42.7,60,6,5,OFF,1.2,0.1,0
198,6/17/2024 21:39,CCD,AMN,POST,10,I,DW 283,3.4,Detection,Ramp,Auto,34.38,60,6,5,OFF,1.2,0.1,0
199,6/17/2024 21:39,CCD,AMN,POST,10,I,DW 283,4.3,Detection,Ramp,Auto,42.7,60,6,5,OFF,1.2,0.1,0
201,6/17/2024 21:41,CCD,AMN,POST,10,I,DW 283,3.6,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
202,6/17/2024 21:41,CCD,AMN,POST,10,I,DW 283,0.6,Detection,Ramp,Auto,6.42,60,6,5,OFF,1.2,0.1,0
203,6/17/2024 21:42,CCD,AMN,POST,10,I,DW 283,3,Detection,Ramp,Auto,30.72,60,6,5,OFF,1.2,0.1,0
204,6/17/2024 21:43,CCD,AMN,POST,10,I,DW 283,2.1,Detection,Ramp,Auto,21.4,60,6,5,OFF,1.2,0.1,0
205,6/17/2024 21:43,CCD,AMN,POST,10,I,DW 283,1.7,Detection,Ramp,Auto,17.4,60,6,5,OFF,1.2,0.1,0
207,6/17/2024 21:46,CCD,AMN,POST,10,I,DW 283,4.3,Detection,Ramp,Auto,42.7,60,6,5,OFF,1.2,0.1,0
208,6/17/2024 21:46,CCD,AMN,POST,10,C,DW 283,4.6,Detection,Ramp,Auto,46.36,60,6,5,OFF,1.2,0.1,0
209,6/17/2024 21:47,CCD,AMN,POST,10,C,DW 283,1.4,Detection,Ramp,Auto,14.74,60,6,5,OFF,1.2,0.1,0
210,6/17/2024 21:47,CCD,AMN,POST,10,C,DW 283,1.1,Detection,Ramp,Auto,11.75,60,6,5,OFF,1.2,0.1,0
211,6/17/2024 21:50,CCD,AMN,POST,10,C,DW 283,2.8,Detection,Ramp,Auto,28.05,60,6,5,OFF,1.2,0.1,0
214,6/17/2024 21:53,CCD,AMN,POST,10,C,DW 283,2.8,Detection,Ramp,Auto,28.39,60,6,5,OFF,1.2,0.1,0
215,6/17/2024 21:54,CCD,AMN,POST,10,C,DW 283,2.3,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
217,6/17/2024 22:00,CCD,AMN,POST,10,C,DW 283,3.8,Detection,Ramp,Auto,37.37,60,6,5,OFF,1.2,0.1,0
218,6/17/2024 22:00,CCD,AMN,POST,10,C,DW 283,2,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
219,6/17/2024 22:01,CCD,AMN,POST,10,C,DW 283,4.2,Detection,Ramp,Auto,42.36,60,6,5,OFF,1.2,0.1,0
222,6/19/2024 15:23,CCD,AMN,PRE,0,C,DW 282,4.1,Detection,Ramp,Auto,41.36,60,6,5,OFF,1.2,0.1,0
224,6/19/2024 15:25,CCD,AMN,PRE,0,C,DW 282,1.9,Detection,Ramp,Auto,19.73,60,6,5,OFF,1.2,0.1,0
225,6/19/2024 15:27,CCD,AMN,PRE,0,C,DW 282,4.7,Detection,Ramp,Auto,47.35,60,6,5,OFF,1.2,0.1,0
226,6/19/2024 15:27,CCD,AMN,PRE,0,C,DW 282,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
227,6/19/2024 15:30,CCD,AMN,PRE,0,C,DW 282,1.7,Detection,Ramp,Auto,16.74,60,6,5,OFF,1.2,0.1,0
228,6/19/2024 15:31,CCD,AMN,PRE,0,C,DW 282,3.3,Detection,Ramp,Auto,33.04,60,6,5,OFF,1.2,0.1,0
229,6/19/2024 15:31,CCD,AMN,PRE,0,C,DW 282,3.3,Detection,Ramp,Auto,32.71,60,6,5,OFF,1.2,0.1,0
230,6/19/2024 15:32,CCD,AMN,PRE,0,C,DW 282,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
232,6/19/2024 15:33,CCD,AMN,PRE,0,C,DW 282,2.8,Detection,Ramp,Auto,28.05,60,6,5,OFF,1.2,0.1,0
233,6/19/2024 15:34,CCD,AMN,PRE,0,I,DW 282,3.4,Detection,Ramp,Auto,33.38,60,6,5,OFF,1.2,0.1,0
234,6/19/2024 15:34,CCD,AMN,PRE,0,I,DW 282,3.9,Detection,Ramp,Auto,39.03,60,6,5,OFF,1.2,0.1,0
235,6/19/2024 15:34,CCD,AMN,PRE,0,I,DW 282,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
236,6/19/2024 15:35,CCD,AMN,PRE,0,I,DW 282,2.6,Detection,Ramp,Auto,27.06,60,6,5,OFF,1.2,0.1,0
237,6/19/2024 15:36,CCD,AMN,PRE,0,I,DW 282,0.3,Detection,Ramp,Auto,3.43,60,6,5,OFF,1.2,0.1,0
238,6/19/2024 15:36,CCD,AMN,PRE,0,I,DW 282,2.5,Detection,Ramp,Auto,25.06,60,6,5,OFF,1.2,0.1,0
239,6/19/2024 15:37,CCD,AMN,PRE,0,I,DW 282,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
240,6/19/2024 15:38,CCD,AMN,PRE,0,I,DW 282,2.7,Detection,Ramp,Auto,27.06,60,6,5,OFF,1.2,0.1,0
241,6/19/2024 15:38,CCD,AMN,PRE,0,I,DW 282,3.5,Detection,Ramp,Auto,34.71,60,6,5,OFF,1.2,0.1,0
243,6/19/2024 15:39,CCD,AMN,PRE,0,I,DW 282,3.2,Detection,Ramp,Auto,32.38,60,6,5,OFF,1.2,0.1,0
245,6/23/2024 0:26,CCD,AMN,POST,16,I,DW 283,2.2,Detection,Ramp,Auto,22.06,60,6,5,OFF,1.2,0.1,0
246,6/23/2024 0:27,CCD,AMN,POST,16,I,DW 283,6,Detection,Ramp,Auto,58.67,60,6,5,OFF,1.2,0.1,0
247,6/23/2024 0:27,CCD,AMN,POST,16,I,DW 283,3,Detection,Ramp,Auto,29.72,60,6,5,OFF,1.2,0.1,0
248,6/23/2024 0:27,CCD,AMN,POST,16,I,DW 283,4.2,Detection,Ramp,Auto,41.7,60,6,5,OFF,1.2,0.1,0
249,6/23/2024 0:28,CCD,AMN,POST,16,I,DW 283,5.2,Detection,Ramp,Auto,51.68,60,6,5,OFF,1.2,0.1,0
250,6/23/2024 0:28,CCD,AMN,POST,16,I,DW 283,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
251,6/23/2024 0:28,CCD,AMN,POST,16,I,DW 283,7.2,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
252,6/23/2024 0:28,CCD,AMN,POST,16,I,DW 283,1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
253,6/23/2024 0:29,CCD,AMN,POST,16,I,DW 283,3.2,Detection,Ramp,Auto,32.38,60,6,5,OFF,1.2,0.1,0
254,6/23/2024 0:29,CCD,AMN,POST,16,I,DW 283,2,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
255,6/23/2024 0:29,CCD,AMN,POST,16,I,DW 283,0.1,Detection,Ramp,Auto,1.43,60,6,5,OFF,1.2,0.1,0
256,6/23/2024 0:30,CCD,AMN,POST1,16,I,DW 283,5.5,Detection,Ramp,Auto,54.01,60,6,5,OFF,1.2,0.1,0
257,6/23/2024 0:31,CCD,AMN,POST1,16,I,DW 283,2.7,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
258,6/23/2024 0:31,CCD,AMN,POST1,16,I,DW 283,5.3,Detection,Ramp,Auto,52.68,60,6,5,OFF,1.2,0.1,0
259,6/23/2024 0:31,CCD,AMN,POST1,16,I,DW 283,5.2,Detection,Ramp,Auto,51.01,60,6,5,OFF,1.2,0.1,0
260,6/23/2024 0:32,CCD,AMN,POST1,16,I,DW 283,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
261,6/23/2024 0:32,CCD,AMN,POST1,16,I,DW 283,2.2,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
262,6/23/2024 0:32,CCD,AMN,POST1,16,I,DW 283,2.4,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
263,6/23/2024 0:32,CCD,AMN,POST1,16,I,DW 283,2.5,Detection,Ramp,Auto,25.39,60,6,5,OFF,1.2,0.1,0
264,6/23/2024 0:33,CCD,AMN,POST1,16,I,DW 283,2.3,Detection,Ramp,Auto,23.06,60,6,5,OFF,1.2,0.1,0
265,6/23/2024 0:33,CCD,AMN,POST1,16,I,DW 283,2,Detection,Ramp,Auto,20.4,60,6,5,OFF,1.2,0.1,0
266,6/23/2024 0:33,CCD,AMN,POST1,16,I,DW 283,2.6,Detection,Ramp,Auto,26.06,60,6,5,OFF,1.2,0.1,0
267,6/23/2024 0:33,CCD,AMN,POST1,16,I,DW 283,1,Detection,Ramp,Auto,10.75,60,6,5,OFF,1.2,0.1,0
268,6/23/2024 0:33,CCD,AMN,POST1,16,I,DW 283,1.6,Detection,Ramp,Auto,16.07,60,6,5,OFF,1.2,0.1,0
269,6/23/2024 0:34,CCD,AMN,POST1,16,I,DW 283,3.1,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
270,6/23/2024 0:34,CCD,AMN,POST1,16,I,DW 283,4.9,Detection,Ramp,Auto,48.69,60,6,5,OFF,1.2,0.1,0
271,6/23/2024 0:34,CCD,AMN,POST1,16,I,DW 283,0.2,Detection,Ramp,Auto,3.1,60,6,5,OFF,1.2,0.1,0
272,6/23/2024 0:35,CCD,AMN,POST1,16,I,DW 283,2.5,Detection,Ramp,Auto,24.73,60,6,5,OFF,1.2,0.1,0
273,6/23/2024 0:35,CCD,AMN,POST1,16,I,DW 283,0.1,Detection,Ramp,Auto,1.43,60,6,5,OFF,1.2,0.1,0
274,6/23/2024 0:35,CCD,AMN,POST1,16,I,DW 283,2.9,Detection,Ramp,Auto,29.05,60,6,5,OFF,1.2,0.1,0
275,6/23/2024 0:36,CCD,AMN,POST1,16,I,DW 283,4,Detection,Ramp,Auto,39.7,60,6,5,OFF,1.2,0.1,0
276,6/23/2024 0:36,CCD,AMN,POST1,16,I,DW 283,1.1,Detection,Ramp,Auto,11.41,60,6,5,OFF,1.2,0.1,0
277,6/23/2024 0:36,CCD,AMN,POST1,16,C,DW 283,1.7,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
278,6/23/2024 0:37,CCD,AMN,POST1,16,C,DW 283,7.5,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
279,6/23/2024 0:37,CCD,AMN,POST1,16,C,DW 283,4.7,Detection,Ramp,Auto,46.36,60,6,5,OFF,1.2,0.1,0
280,6/23/2024 0:37,CCD,AMN,POST1,16,C,DW 283,5.3,Detection,Ramp,Auto,53.68,60,6,5,OFF,1.2,0.1,0
281,6/23/2024 0:37,CCD,AMN,POST1,16,C,DW 283,1.3,Detection,Ramp,Auto,14.08,60,6,5,OFF,1.2,0.1,0
282,6/23/2024 0:37,CCD,AMN,POST1,16,C,DW 283,5.4,Detection,Ramp,Auto,53.68,60,6,5,OFF,1.2,0.1,0
283,6/23/2024 0:38,CCD,AMN,POST1,16,C,DW 283,6,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
284,6/23/2024 0:38,CCD,AMN,POST1,16,C,DW 283,5.7,Detection,Ramp,Auto,57.01,60,6,5,OFF,1.2,0.1,0
285,6/23/2024 0:38,CCD,AMN,POST1,16,C,DW 283,4.6,Detection,Ramp,Auto,45.03,60,6,5,OFF,1.2,0.1,0
287,6/23/2024 0:39,CCD,AMN,POST1,16,C,DW 283,1.5,Detection,Ramp,Auto,15.07,60,6,5,OFF,1.2,0.1,0
288,6/23/2024 0:39,CCD,AMN,POST1,16,C,DW 283,2.6,Detection,Ramp,Auto,26.39,60,6,5,OFF,1.2,0.1,0
289,6/23/2024 0:39,CCD,AMN,POST1,16,C,DW 283,6.1,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
290,6/23/2024 0:40,CCD,AMN,POST1,16,C,DW 283,3.4,Detection,Ramp,Auto,32.71,60,6,5,OFF,1.2,0.1,0
291,6/23/2024 0:40,CCD,AMN,POST1,16,C,DW 283,0.9,Detection,Ramp,Auto,9.42,60,6,5,OFF,1.2,0.1,0
292,6/23/2024 0:40,CCD,AMN,POST1,16,C,DW 283,4.7,Detection,Ramp,Auto,46.36,60,6,5,OFF,1.2,0.1,0
293,6/23/2024 0:41,CCD,AMN,POST1,4,C,DW 282,1.6,Detection,Ramp,Auto,16.41,60,6,5,OFF,1.2,0.1,0
295,6/23/2024 0:42,CCD,AMN,POST1,4,C,DW 282,0.9,Detection,Ramp,Auto,9.42,60,6,5,OFF,1.2,0.1,0
296,6/23/2024 0:42,CCD,AMN,POST1,4,C,DW 282,4.2,Detection,Ramp,Auto,41.36,60,6,5,OFF,1.2,0.1,0
297,6/23/2024 0:42,CCD,AMN,POST1,4,C,DW 282,2.7,Detection,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
298,6/23/2024 0:42,CCD,AMN,POST1,4,C,DW 282,2.6,Detection,Ramp,Auto,26.39,60,6,5,OFF,1.2,0.1,0
299,6/23/2024 0:43,CCD,AMN,POST1,4,C,DW 282,0.6,Detection,Ramp,Auto,6.42,60,6,5,OFF,1.2,0.1,0
300,6/23/2024 0:43,CCD,AMN,POST1,4,C,DW 282,1.9,Detection,Ramp,Auto,19.4,60,6,5,OFF,1.2,0.1,0
303,6/23/2024 0:44,CCD,AMN,POST1,4,C,DW 282,2.4,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
304,6/23/2024 0:44,CCD,AMN,POST1,4,C,DW 282,1.4,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
305,6/23/2024 0:45,CCD,AMN,POST1,4,C,DW 282,1.6,Detection,Ramp,Auto,16.07,60,6,5,OFF,1.2,0.1,0
306,6/23/2024 0:45,CCD,AMN,POST1,4,I,DW 282,1.1,Detection,Ramp,Auto,11.41,60,6,5,OFF,1.2,0.1,0
308,6/23/2024 0:46,CCD,AMN,POST1,4,I,DW 282,1.3,Detection,Ramp,Auto,13.41,60,6,5,OFF,1.2,0.1,0
309,6/23/2024 0:46,CCD,AMN,POST1,4,I,DW 282,3.2,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
310,6/23/2024 0:46,CCD,AMN,POST1,4,I,DW 282,1.4,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
311,6/24/2024 19:47,CCD,AMN,POST,17,C,DW 283,3.4,Detection,Ramp,Auto,34.04,60,6,5,OFF,1.2,0.1,0
312,6/24/2024 19:47,CCD,AMN,POST,17,I,DW 283,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
313,6/24/2024 19:47,CCD,AMN,POST,17,I,DW 283,2,Detection,Ramp,Auto,20.4,60,6,5,OFF,1.2,0.1,0
314,6/24/2024 19:48,CCD,AMN,POST,17,C,DW 283,4.6,Detection,Ramp,Auto,44.36,60,6,5,OFF,1.2,0.1,0
315,6/24/2024 19:49,CCD,AMN,POST,17,I,DW 283,3.7,Detection,Ramp,Auto,36.04,60,6,5,OFF,1.2,0.1,0
316,6/24/2024 19:49,CCD,AMN,POST,17,I,DW 283,4.9,Detection,Ramp,Auto,48.35,60,6,5,OFF,1.2,0.1,0
317,6/24/2024 19:49,CCD,AMN,POST,17,I,DW 283,1.9,Detection,Ramp,Auto,19.07,60,6,5,OFF,1.2,0.1,0
318,6/24/2024 19:49,CCD,AMN,POST,17,I,DW 283,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.1,0
319,6/24/2024 19:50,CCD,AMN,POST,17,I,DW 283,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
320,6/24/2024 19:50,CCD,AMN,POST,17,C,DW 283,4.4,Detection,Ramp,Auto,43.36,60,6,5,OFF,1.2,0.1,0
321,6/24/2024 19:50,CCD,AMN,POST,17,C,DW 283,4.6,Detection,Ramp,Auto,45.36,60,6,5,OFF,1.2,0.1,0
322,6/24/2024 19:51,CCD,AMN,POST,17,I,DW 283,1.5,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
324,6/24/2024 19:51,CCD,AMN,POST,17,I,DW 283,2.4,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
325,6/24/2024 19:51,CCD,AMN,POST,17,I,DW 283,0.5,Detection,Ramp,Auto,5.76,60,6,5,OFF,1.2,0.1,0
326,6/24/2024 19:52,CCD,AMN,POST,17,I,DW 283,2.4,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
327,6/24/2024 19:52,CCD,AMN,POST,17,C,DW 283,3.3,Detection,Ramp,Auto,33.38,60,6,5,OFF,1.2,0.1,0
328,6/24/2024 19:52,CCD,AMN,POST,17,I,DW 283,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
330,6/24/2024 19:53,CCD,AMN,POST,5,I,DW 282,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
332,6/24/2024 19:54,CCD,AMN,POST,5,C,DW 282,2.6,Detection,Ramp,Auto,25.72,60,6,5,OFF,1.2,0.1,0
333,6/24/2024 19:55,CCD,AMN,POST,5,C,DW 282,0.7,Detection,Ramp,Auto,7.09,60,6,5,OFF,1.2,0.1,0
334,6/24/2024 19:57,CCD,AMN,POST,5,C,DW 282,2,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
335,6/24/2024 19:57,CCD,AMN,POST,5,I,DW 282,2.4,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
336,6/24/2024 19:57,CCD,AMN,POST,5,I,DW 282,1,Detection,Ramp,Auto,10.75,60,6,5,OFF,1.2,0.1,0
337,6/24/2024 19:57,CCD,AMN,POST,5,I,DW 282,0.2,Detection,Ramp,Auto,2.76,60,6,5,OFF,1.2,0.1,0
339,6/24/2024 20:01,CCD,AMN,POST,5,I,DW 282,2,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
340,6/24/2024 20:01,CCD,AMN,POST,5,C,DW 282,2.3,Detection,Ramp,Auto,23.06,60,6,5,OFF,1.2,0.1,0
341,6/24/2024 20:02,CCD,AMN,POST,5,C,DW 282,2.7,Detection,Ramp,Auto,27.06,60,6,5,OFF,1.2,0.1,0
343,6/24/2024 20:02,CCD,AMN,POST,5,C,DW 282,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
344,6/24/2024 20:03,CCD,AMN,POST,5,I,DW 282,1.4,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
345,6/24/2024 20:04,CCD,AMN,POST,5,C,DW 282,4.5,Detection,Ramp,Auto,44.03,60,6,5,OFF,1.2,0.1,0
346,6/24/2024 20:05,CCD,AMN,POST,5,C,DW 282,3.7,Detection,Ramp,Auto,37.7,60,6,5,OFF,1.2,0.1,0
347,6/24/2024 20:05,CCD,AMN,POST,5,I,DW 282,1.4,Detection,Ramp,Auto,14.08,60,6,5,OFF,1.2,0.1,0
348,6/27/2024 20:43,CCD,AMN,POST,20,C,DW 283,3.5,Detection,Ramp,Auto,33.38,60,6,5,OFF,1.2,0.1,0
351,6/27/2024 20:43,CCD,AMN,POST,20,C,DW 283,4.7,Detection,Ramp,Auto,47.02,60,6,5,OFF,1.2,0.1,0
352,6/27/2024 20:45,CCD,AMN,POST,20,C,DW 283,5.2,Detection,Ramp,Auto,51.01,60,6,5,OFF,1.2,0.1,0
353,6/27/2024 20:45,CCD,AMN,POST,20,C,DW 283,0.9,Detection,Ramp,Auto,9.75,60,6,5,OFF,1.2,0.1,0
354,6/27/2024 20:45,CCD,AMN,POST,20,C,DW 283,0.6,Detection,Ramp,Auto,6.76,60,6,5,OFF,1.2,0.1,0
355,6/27/2024 20:46,CCD,AMN,POST,20,C,DW 283,2.1,Detection,Ramp,Auto,21.4,60,6,5,OFF,1.2,0.1,0
356,6/27/2024 20:46,CCD,AMN,POST,20,C,DW 283,3.2,Detection,Ramp,Auto,32.71,60,6,5,OFF,1.2,0.1,0
358,6/27/2024 20:47,CCD,AMN,POST,20,C,DW 283,2,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
359,6/27/2024 20:47,CCD,AMN,POST,20,C,DW 283,3,Detection,Ramp,Auto,29.72,60,6,5,OFF,1.2,0.1,0
360,6/27/2024 20:48,CCD,AMN,POST,20,I,DW 283,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
